budget,revenue,popularity,vote_average,vote_count,runtime,original_language,imdb_rating,imdb_votes,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
0.5764733364386017,33002371.0,0.578968416311044,0.37502071414708243,1.5876455083050303,-0.5335504993256621,en,0.4115293993023854,1.2576778479277135,-0.87666934816813,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10823933895683417,1
-0.4585361264799658,67958231.0,0.3053818284277035,1.0621167479697113,1.0679757300265134,-0.246037632680863,es,1.4323807782825713,0.8339702026151662,-0.05649288687643926,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.45053978033465736,1
-0.7733515047843633,28356188.0,0.5637665345266518,1.4152969522710632,5.021039260160105,-0.016027339365023676,en,1.710794790731713,7.100416228121675,-0.10473856107006813,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8060828935047993,1
0.4902225478620543,45284974.0,3.6567938878807644,1.5579960247160531,11.913460699121663,0.32898810060873535,fr,2.0820134739972356,15.220306361608086,-0.2977212578445836,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06560090767285506,1
-0.7259135710672623,28579636.0,2.7483691512034856,1.4188644290821872,9.840995873341269,0.5014958205956148,en,1.803599461548093,11.45558027216866,-1.1661433933299032,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.520098253747932,1
-0.7578263628405848,7660911.0,0.26701067113988275,0.8473546439400013,1.4307347531297532,-1.4535916725890194,de,1.24677143664981,2.090007518385007,-0.10473856107006813,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03880487426237205,0
-0.8035392807861549,16350876.0,-0.39889322052293874,0.20592231329976937,-0.4133550131381083,0.7315061139114541,da,0.689943411751527,-0.26918171583533645,-0.008247212682810395,12,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5828793761499035,1
0.40397175928550705,47010480.0,1.8997353305957676,1.2326421395414753,8.877004550705035,0.6740035405824943,en,1.710794790731713,10.191345006007863,-0.10473856107006813,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05103367919371503,1
1.2664796450509799,76270454.0,0.6376481528411557,1.2048158204147017,4.220949765949534,0.789008687240414,en,1.4323807782825713,3.6690811848502927,-0.6354409771999856,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,-0.05502482409648266,1
-0.544786915056513,30477175.0,0.0603549189200176,0.34862138574475926,0.2709933794827788,1.5365421405168918,en,-0.05249395477951746,0.01903363765495326,-1.0696520449426454,11,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16409074687640923,1
